PaymentID,TransactionID,PaymentDate,PaymentMethod
77604,135703,2022-06-18,Gift Card
15994,658717,2023-02-11,PayPal
28067,98486,2022-04-18,Credit Card
28343,201938,2023-12-19,PayPal
31870,917839,2023-08-18,PayPal
34154,347938,2023-07-07,Gift Card
82146,907140,2022-04-25,PayPal
78221,951598,2022-01-21,Bank Transfer
96904,535501,2023-11-25,Bank Transfer
76072,653349,2022-10-04,PayPal
23037,759385,2023-05-29,PayPal
15655,547916,2023-01-31,Gift Card
76380,938823,2022-10-16,Bank Transfer
42411,97610,2022-11-25,PayPal
16103,986209,2022-05-31,Bank Transfer
86269,472950,2023-12-15,Credit Card
43894,214152,2022-06-12,PayPal
98591,177589,2022-09-06,PayPal
9854,756246,2023-02-12,PayPal
94785,97170,2022-04-10,Bank Transfer
78908,674777,2023-08-02,Credit Card
24907,300460,2022-06-04,Bank Transfer
52220,963523,2023-05-06,Debit Card
19172,747574,2021-11-27,Gift Card
41148,158728,2022-06-11,PayPal
29950,989385,2023-06-07,PayPal
4614,245496,2023-12-06,Credit Card
21165,873571,2023-07-15,Debit Card
32808,839757,2022-04-07,Debit Card
38164,182902,2023-07-03,PayPal
16130,136163,2023-11-03,Gift Card
16711,761131,2023-07-18,Credit Card
79535,188878,2023-06-20,Gift Card
8986,341643,2022-10-02,Credit Card
66345,121337,2023-01-04,PayPal
73828,39644,2023-06-23,PayPal
5425,35694,2023-10-29,Credit Card
45016,734829,2023-08-29,PayPal
36756,87058,2022-11-26,Bank Transfer
14864,839259,2023-02-28,Bank Transfer
83398,457869,2023-02-25,Gift Card
26239,642707,2022-02-16,Credit Card
6151,177740,2023-07-08,PayPal
29592,372477,2022-07-13,Debit Card
86003,20555,2022-06-01,Bank Transfer
95265,401128,2022-02-10,Credit Card
11961,172669,2023-08-22,Gift Card
73566,751513,2022-02-22,Bank Transfer
10222,338205,2022-04-30,Bank Transfer
30100,319963,2022-06-25,Credit Card
42021,363684,2022-07-17,Credit Card
75917,691533,2023-10-23,Credit Card
78464,508578,2023-08-28,Credit Card
54474,963187,2022-12-25,Debit Card
71366,219464,2022-11-14,Bank Transfer
38176,939424,2023-10-09,Bank Transfer
54707,721293,2023-05-05,Credit Card
45292,805355,2023-10-16,Credit Card
76665,993116,2023-01-28,Credit Card
26588,468497,2022-03-06,PayPal
70882,379620,2023-07-21,Debit Card
86347,949129,2022-05-23,PayPal
81846,284582,2023-09-03,PayPal
19291,597096,2022-11-29,Gift Card
61087,903867,2022-02-08,Bank Transfer
14042,384453,2023-02-05,Debit Card
41062,936204,2023-05-09,Credit Card
88570,358205,2022-02-22,Bank Transfer
9041,281304,2023-03-27,Bank Transfer
24170,645097,2023-07-08,Bank Transfer
31800,970364,2023-01-10,Gift Card
49594,935147,2023-12-10,Debit Card
18106,321870,2023-07-07,Debit Card
70410,577279,2023-02-16,Credit Card
72841,572533,2022-03-19,PayPal
77442,235004,2023-01-11,Bank Transfer
55029,634038,2023-08-06,Bank Transfer
44733,350503,2022-07-01,PayPal
68841,58227,2023-05-29,Gift Card
22144,737468,2021-12-19,Credit Card
83860,454831,2023-11-20,Credit Card
31491,552263,2023-03-29,Bank Transfer
20509,65536,2022-10-23,Bank Transfer
33037,875057,2022-10-27,Credit Card
80672,175213,2023-06-16,PayPal
13942,422104,2022-06-20,Debit Card
50951,359047,2022-09-21,PayPal
46869,132885,2022-10-24,Credit Card
63149,553996,2023-08-10,Debit Card
70124,924339,2022-05-24,PayPal
91821,907038,2021-12-19,Debit Card
56578,671432,2021-12-15,Debit Card
95409,660627,2023-11-21,Credit Card
67297,244968,2022-07-26,Debit Card
86943,45539,2022-10-20,PayPal
70253,24033,2022-12-11,Gift Card
85125,43325,2021-11-27,Debit Card
87135,892087,2023-05-18,Gift Card
97432,405745,2022-03-05,PayPal
61534,559115,2022-12-12,Bank Transfer
20616,611496,2021-12-19,Credit Card
12003,998051,2023-03-01,PayPal
32705,404556,2022-04-20,Gift Card
17647,764494,2023-11-08,Credit Card
80724,732683,2023-02-02,Bank Transfer
84794,183042,2022-06-28,PayPal
88970,6412,2022-05-18,Debit Card
92288,728692,2022-06-22,Credit Card
86136,303979,2023-10-22,Credit Card
66179,707354,2023-11-07,Credit Card
17600,733517,2022-03-17,PayPal
76439,148401,2022-01-24,Credit Card
72005,641254,2023-10-04,Credit Card
17680,371010,2023-04-07,PayPal
88394,12665,2023-08-24,Bank Transfer
90307,473279,2023-09-12,Credit Card
91635,790412,2022-02-09,Debit Card
12613,659302,2022-11-27,PayPal
64979,904655,2022-11-02,PayPal
39815,561338,2021-12-04,Credit Card
36268,50426,2023-11-27,Gift Card
59862,574421,2023-06-28,Credit Card
877,358665,2023-04-12,Gift Card
23871,33463,2023-08-22,Debit Card
10258,782139,2023-03-09,Credit Card
81959,91416,2022-08-06,Credit Card
88491,146651,2023-04-10,Debit Card
56684,58319,2022-10-02,Debit Card
35707,95528,2022-12-20,Credit Card
80785,539399,2023-10-05,PayPal
52949,257523,2023-01-31,Gift Card
89784,802308,2022-08-05,Gift Card
26443,684633,2022-08-24,Credit Card
60817,248422,2023-08-12,PayPal
29290,454350,2022-08-22,PayPal
84348,955289,2022-02-08,Debit Card
73506,556670,2023-09-04,PayPal
94141,614181,2023-01-12,Gift Card
95322,263790,2023-03-12,Credit Card
40847,367777,2022-04-07,Bank Transfer
30300,854565,2023-07-25,Debit Card
85481,723409,2022-06-30,PayPal
62609,267220,2023-05-29,Credit Card
33025,685864,2023-05-14,Bank Transfer
32933,529943,2023-04-03,Gift Card
87225,620452,2022-11-03,Gift Card
99905,421199,2022-04-22,Debit Card
79875,731965,2023-04-21,Credit Card
91959,178409,2022-06-12,Debit Card
15111,383554,2022-07-21,Credit Card
52787,310381,2023-02-11,Gift Card
75035,607418,2023-11-24,PayPal
5417,752820,2023-07-07,Gift Card
80755,603485,2022-08-08,Bank Transfer
14516,325114,2023-03-13,PayPal
30168,98261,2022-10-06,Gift Card
1957,996185,2022-08-10,Debit Card
72148,549854,2023-06-07,Gift Card
69833,970751,2022-02-17,Gift Card
91715,878299,2023-01-01,Credit Card
33456,955631,2022-07-13,Gift Card
46876,132986,2022-04-07,Gift Card
36362,487237,2023-12-11,PayPal
97410,919,2022-06-15,Bank Transfer
97352,852163,2022-02-27,Debit Card
33310,785202,2022-09-10,Bank Transfer
80777,255196,2022-02-15,PayPal
88662,260869,2023-09-02,Credit Card
85054,893496,2022-07-01,PayPal
76937,746482,2022-08-12,Credit Card
18622,914223,2022-10-11,PayPal
40139,804524,2023-03-04,Gift Card
99810,45642,2023-12-23,Credit Card
67358,226970,2023-12-17,Credit Card
84362,200615,2023-04-16,Bank Transfer
40671,117158,2023-02-03,PayPal
62386,298398,2022-01-19,Bank Transfer
9241,578775,2023-09-04,Debit Card
65546,316423,2023-08-31,Credit Card
9205,233759,2022-10-01,PayPal
39613,661052,2022-12-29,PayPal
33213,992352,2023-10-04,Bank Transfer
47507,323122,2022-05-14,Debit Card
64305,328483,2023-07-13,Bank Transfer
79402,647119,2023-02-10,Debit Card
2514,877883,2023-01-29,Bank Transfer
39592,970671,2023-03-28,PayPal
55928,286359,2023-06-17,PayPal
10907,353463,2023-04-23,Bank Transfer
67386,42047,2023-04-18,Credit Card
69171,603753,2023-11-06,Gift Card
45940,868329,2023-06-08,Credit Card
74265,768056,2022-04-19,Debit Card
27542,812182,2023-08-23,Credit Card
1346,765703,2022-04-09,Credit Card
37598,305428,2023-11-13,Debit Card
76048,268506,2023-11-21,Debit Card
84324,17820,2023-05-08,Gift Card
25028,730003,2022-05-24,Gift Card
52069,493706,2023-03-16,Bank Transfer
12973,100173,2022-07-22,PayPal
87211,708824,2023-10-21,Bank Transfer
24232,132196,2022-11-01,Credit Card
44513,432343,2021-12-24,Bank Transfer
56476,143512,2023-03-24,Credit Card
47657,616363,2021-12-19,PayPal
8823,814648,2022-12-04,Credit Card
45618,484554,2023-12-10,PayPal
10913,519985,2022-11-14,PayPal
1113,286532,2022-09-08,PayPal
13175,563861,2022-03-12,Bank Transfer
9632,411187,2023-03-03,Debit Card
86039,627804,2022-02-08,PayPal
30049,694671,2022-07-03,PayPal
82496,164937,2022-04-01,Bank Transfer
68408,980272,2023-08-26,Credit Card
41355,949001,2023-02-17,Bank Transfer
35401,45561,2023-03-17,Bank Transfer
93391,575238,2021-11-17,Bank Transfer
78290,415541,2023-11-19,Gift Card
38891,9741,2022-01-04,Bank Transfer
72203,970869,2022-03-12,Gift Card
46526,114263,2023-12-11,Credit Card
61883,904214,2023-02-14,Gift Card
48933,611753,2022-05-16,PayPal
44719,430593,2022-11-01,PayPal
54893,505351,2023-12-24,Credit Card
12647,603726,2023-01-15,Gift Card
65376,210064,2022-11-13,Bank Transfer
47852,579464,2022-10-29,Credit Card
849,128570,2023-10-03,Bank Transfer
21201,39076,2022-04-19,PayPal
19919,841530,2023-09-26,Debit Card
17785,609117,2023-04-25,Credit Card
40265,550798,2023-04-23,Debit Card
19544,573941,2022-08-22,Bank Transfer
15495,92414,2023-09-16,PayPal
23062,271253,2022-12-12,Credit Card
36850,751135,2022-11-06,Bank Transfer
7909,218935,2023-05-25,PayPal
95386,163597,2022-06-03,Debit Card
52027,103463,2022-05-17,Credit Card
2068,662198,2023-10-21,Bank Transfer
31636,614301,2023-04-15,Debit Card
76314,644489,2023-09-18,Debit Card
59302,327179,2023-03-12,PayPal
87547,581882,2022-06-01,Debit Card
47730,64663,2022-04-07,Debit Card
98884,140310,2022-11-22,Bank Transfer
69908,175069,2023-10-07,PayPal
34567,676868,2022-11-13,Bank Transfer
88831,760466,2023-02-27,Gift Card
21753,605036,2023-11-24,Bank Transfer
2701,297476,2022-11-18,Debit Card
27407,684945,2021-12-15,PayPal
26322,746868,2023-09-09,Bank Transfer
70069,595899,2022-06-13,Credit Card
2691,823549,2022-01-18,Debit Card
37469,288715,2022-09-15,Bank Transfer
85834,921675,2023-10-19,PayPal
26444,481560,2022-03-29,Bank Transfer
83525,909139,2022-05-29,PayPal
9902,153881,2022-06-18,Gift Card
91855,45410,2022-04-24,Debit Card
32036,252022,2023-09-07,Bank Transfer
10587,242976,2023-10-11,PayPal
98979,333696,2021-11-18,Bank Transfer
24884,272886,2023-04-05,Bank Transfer
95550,206630,2022-08-26,Bank Transfer
13205,33554,2022-11-26,Gift Card
47126,391209,2022-07-12,Bank Transfer
99480,798212,2023-10-24,Credit Card
63949,295141,2022-03-03,PayPal
99246,439015,2021-11-30,PayPal
89327,138678,2023-09-19,Bank Transfer
28692,702664,2023-02-27,Gift Card
28349,821510,2022-11-11,Debit Card
97118,719883,2022-07-15,PayPal
831,479107,2022-08-26,Gift Card
45030,822329,2022-03-31,PayPal
15341,855570,2023-07-24,PayPal
60702,816573,2023-11-10,Bank Transfer
9413,286316,2023-05-06,Bank Transfer
76616,581245,2022-10-07,PayPal
24791,876625,2023-04-12,Debit Card
30191,272444,2022-12-29,Bank Transfer
82489,818189,2023-10-12,Credit Card
23728,941784,2022-08-07,PayPal
87760,958468,2023-11-26,Bank Transfer
44353,281774,2022-08-10,Gift Card
70169,16869,2022-04-01,Debit Card
46662,511648,2022-07-16,Bank Transfer
94281,936932,2023-07-12,Bank Transfer
21230,969160,2023-08-04,Gift Card
10673,241188,2022-06-25,PayPal
37915,6785,2023-03-27,Gift Card
38680,592773,2023-05-14,Debit Card
82081,838690,2023-11-18,Debit Card
38290,52212,2023-11-28,Credit Card
12112,96016,2022-08-08,Credit Card
18482,583906,2022-08-22,PayPal
86854,464435,2023-04-06,Credit Card
92566,694369,2022-07-26,Debit Card
49004,433903,2022-10-07,Bank Transfer
72710,105108,2023-08-20,Credit Card
12959,383524,2021-11-18,Debit Card
94313,158981,2022-03-02,Bank Transfer
97326,190038,2023-10-25,Gift Card
68489,355563,2023-01-31,PayPal
3715,668197,2023-09-25,Gift Card
20144,895046,2023-03-06,Bank Transfer
12667,12003,2022-12-26,Debit Card
62042,599396,2022-09-14,PayPal
14688,572656,2022-08-30,PayPal
28702,22924,2022-04-18,Bank Transfer
4365,351952,2023-01-27,Credit Card
81659,480289,2023-05-16,PayPal
66865,958784,2023-02-21,Debit Card
60838,955609,2021-12-29,Bank Transfer
91438,62678,2023-07-20,Gift Card
97867,607904,2022-09-04,PayPal
40728,256857,2023-02-06,Bank Transfer
25325,213381,2021-12-09,PayPal
50850,523218,2022-06-10,Credit Card
57544,277127,2022-05-18,Bank Transfer
1318,17261,2022-01-04,Debit Card
19891,939395,2023-07-31,Debit Card
19787,803526,2022-03-20,Credit Card
71877,495591,2022-05-28,PayPal
70997,236838,2023-11-13,Debit Card
52112,677223,2022-05-23,Debit Card
54881,758088,2023-06-11,Gift Card
56845,860930,2022-09-10,Credit Card
63588,937362,2022-02-22,Gift Card
21362,399124,2023-12-24,Gift Card
68887,38256,2023-03-22,Debit Card
43559,266448,2023-08-16,Credit Card
28232,958363,2022-04-14,Bank Transfer
85215,258668,2023-02-16,Gift Card
56934,23520,2022-09-20,Debit Card
31849,495481,2021-12-07,Credit Card
67750,138259,2022-04-20,PayPal
53374,626314,2023-06-02,Gift Card
4514,680238,2022-03-15,Bank Transfer
61431,480419,2023-10-18,Gift Card
11728,792586,2023-06-18,Bank Transfer
79056,372539,2023-06-16,Bank Transfer
78087,292483,2023-01-31,Debit Card
77478,899372,2023-10-30,Bank Transfer
56564,462672,2023-09-27,Gift Card
75839,91034,2022-10-17,Gift Card
92127,932208,2022-07-05,PayPal
82899,649270,2023-08-12,Credit Card
92837,879745,2022-05-25,Gift Card
74808,18913,2022-11-12,Bank Transfer
36482,709298,2023-12-14,Gift Card
50282,187023,2023-04-24,PayPal
47170,310828,2022-07-10,Bank Transfer
24770,207042,2022-02-25,PayPal
57463,536062,2023-05-24,Bank Transfer
77278,213584,2023-10-11,Debit Card
2639,78552,2022-10-29,PayPal
79025,605700,2022-11-26,PayPal
6545,68493,2023-06-10,Bank Transfer
31936,28055,2021-12-02,Credit Card
37283,505400,2023-09-07,PayPal
72923,885710,2022-08-28,Debit Card
92758,203749,2023-04-11,Gift Card
7938,705317,2023-08-17,Gift Card
18039,25658,2022-05-22,PayPal
83302,74876,2022-04-23,PayPal
74032,998132,2023-12-09,Credit Card
58762,6692,2023-06-24,PayPal
62490,492426,2022-06-20,Bank Transfer
54515,56449,2022-01-17,Credit Card
6997,266086,2022-03-06,Debit Card
24902,788690,2022-05-31,Bank Transfer
5986,759687,2023-01-15,PayPal
88810,528356,2023-06-09,Credit Card
31487,795013,2023-12-10,PayPal
68066,200171,2022-10-13,PayPal
25640,872477,2022-10-04,PayPal
31453,844696,2022-07-22,Debit Card
23004,841262,2022-06-26,Debit Card
75252,299397,2022-02-11,Debit Card
63616,761957,2023-12-01,Bank Transfer
74212,265328,2022-11-22,Credit Card
89534,575552,2022-12-20,PayPal
83092,276776,2022-01-16,Credit Card
97894,284476,2023-06-23,Credit Card
16425,24342,2023-09-09,Gift Card
3047,612851,2022-02-18,Bank Transfer
29869,997736,2022-08-13,PayPal
9828,155551,2023-12-12,Bank Transfer
12680,371703,2022-02-15,Bank Transfer
67411,551377,2022-01-19,Debit Card
72637,355166,2022-10-02,Debit Card
76459,231703,2023-10-06,Credit Card
70631,864051,2022-06-12,Credit Card
24642,71722,2021-12-05,Credit Card
57111,414572,2021-12-18,Debit Card
89544,578517,2022-04-30,Credit Card
36533,200017,2023-07-14,Bank Transfer
87302,17548,2022-04-04,Gift Card
21757,498632,2023-07-22,Debit Card
78315,580775,2022-11-09,Credit Card
77811,874146,2023-08-02,Bank Transfer
31333,83742,2022-06-15,Debit Card
85190,590522,2023-10-12,Debit Card
23421,12091,2022-03-29,PayPal
92700,113447,2023-07-26,Gift Card
94783,335331,2021-12-14,PayPal
15507,971104,2023-05-04,Bank Transfer
955,868084,2021-12-13,Bank Transfer
84281,964522,2023-02-25,Gift Card
63965,799266,2022-04-21,Bank Transfer
34609,558353,2022-12-29,Bank Transfer
36535,297086,2022-05-25,Bank Transfer
28752,349538,2022-05-05,Bank Transfer
13118,990534,2023-07-25,Credit Card
93163,364308,2023-12-11,Credit Card
40570,306695,2022-11-07,PayPal
65679,806693,2023-09-05,Gift Card
65267,369934,2022-01-27,Bank Transfer
9271,48713,2023-02-25,PayPal
72591,187171,2022-02-02,Debit Card
71139,692281,2022-08-23,Debit Card
64272,15670,2022-08-08,Debit Card
99813,312934,2022-10-01,Gift Card
15663,637585,2022-11-15,Gift Card
14460,439905,2023-03-13,PayPal
62820,392637,2022-07-10,Credit Card
91412,880839,2022-04-15,PayPal
313,920158,2022-03-04,PayPal
39248,548981,2023-06-10,Bank Transfer
27840,518416,2022-01-09,Bank Transfer
65900,647180,2023-05-25,Credit Card
60789,963072,2023-08-21,Credit Card
49300,347836,2023-08-11,Credit Card
54323,358168,2022-08-27,Bank Transfer
43849,794073,2023-04-27,Credit Card
11756,56015,2023-11-06,Gift Card
28830,958047,2023-01-05,Debit Card
27929,173122,2022-10-23,PayPal
10525,827428,2021-12-26,Bank Transfer
56747,274938,2022-12-04,Credit Card
64767,109641,2022-12-07,Debit Card
73421,505313,2022-01-25,PayPal
98766,821370,2021-11-20,Bank Transfer
66588,902186,2022-07-07,Bank Transfer
39704,56480,2021-12-16,Credit Card
90012,625838,2022-02-02,Gift Card
23885,144976,2023-07-06,Debit Card
86805,977125,2022-03-02,PayPal
52507,622168,2022-09-02,Bank Transfer
47190,478903,2023-05-17,Credit Card
10537,89043,2022-07-10,Debit Card
47901,147319,2023-12-05,Gift Card
32066,582059,2022-11-09,Debit Card
72635,659146,2022-10-15,PayPal
3867,771518,2023-01-09,Credit Card
72914,373781,2022-07-26,Credit Card
87209,34253,2022-08-14,Debit Card
17765,824377,2023-12-22,PayPal
64426,449203,2022-02-12,Gift Card
93324,175399,2022-12-06,Gift Card
26879,160420,2022-05-22,Bank Transfer
47651,298048,2022-01-02,Debit Card
92196,853724,2022-10-03,Credit Card
18529,906218,2023-03-26,Bank Transfer
17537,220919,2022-05-07,Bank Transfer
54613,665917,2021-12-03,Credit Card
45982,160608,2023-03-09,Credit Card
901,213588,2023-04-28,Gift Card
54816,273001,2023-03-30,Gift Card
18620,452918,2023-01-23,Credit Card
82745,75892,2022-12-05,PayPal
2053,410465,2022-06-14,Credit Card
52933,538379,2022-04-25,PayPal
4196,736455,2022-12-18,Debit Card
8021,611423,2023-12-14,Bank Transfer
82540,450702,2022-07-02,PayPal
17094,541007,2022-10-10,Credit Card
38168,753977,2021-11-28,Gift Card
65650,496152,2022-06-12,Credit Card
17253,409878,2023-05-26,PayPal
48553,850989,2023-01-30,Bank Transfer
5557,213639,2022-10-10,PayPal
63568,500223,2023-09-20,PayPal
31559,927484,2023-06-28,Credit Card
98159,11659,2022-12-22,Bank Transfer
31847,99676,2023-10-01,PayPal
66677,523813,2023-04-14,Debit Card
9773,81662,2023-10-21,PayPal
67367,299411,2023-07-30,Bank Transfer
12428,261314,2023-10-17,Gift Card
73254,876601,2021-12-13,PayPal
2977,374472,2021-12-21,Bank Transfer
87745,282779,2022-05-12,Bank Transfer
59985,309279,2022-02-22,Bank Transfer
31159,614881,2021-12-04,Credit Card
21266,759021,2022-07-27,Gift Card
57272,400627,2022-02-09,Debit Card
3164,675115,2022-03-13,Gift Card
39062,296269,2023-06-05,Gift Card
51683,481993,2022-06-08,PayPal
71348,575521,2022-09-04,Credit Card
21578,185368,2023-07-04,PayPal
17003,190162,2023-03-01,Bank Transfer
9314,161691,2022-02-03,PayPal
45680,270340,2023-03-03,PayPal
37885,671567,2022-01-09,Debit Card
6857,748460,2023-11-05,PayPal
78435,369302,2023-01-18,Gift Card
55126,11026,2021-12-15,Gift Card
31992,407900,2022-06-29,Gift Card
68972,364476,2022-12-10,Debit Card
88605,314506,2023-03-18,Gift Card
29064,122502,2022-11-20,Bank Transfer
6616,229903,2023-05-12,Gift Card
66052,214861,2023-02-03,Gift Card
11322,567873,2022-06-04,Debit Card
94402,696959,2023-07-06,Credit Card
58738,645751,2023-05-20,Debit Card
90669,949618,2022-12-30,PayPal
42528,1698,2022-12-18,Bank Transfer
75021,99250,2022-06-30,Bank Transfer
82500,602717,2021-11-17,Bank Transfer
39755,825764,2022-08-15,Gift Card
94133,203634,2023-08-11,Debit Card
16963,779218,2022-11-14,Gift Card
46808,82710,2023-06-12,Gift Card
43485,777283,2022-02-21,Gift Card
79301,743991,2023-03-21,Debit Card
18876,677679,2022-01-05,Gift Card
19246,470564,2022-08-27,Bank Transfer
36468,741966,2022-02-07,PayPal
755,814518,2022-08-05,Credit Card
56637,68899,2022-06-26,Gift Card
90825,833314,2021-11-25,PayPal
81430,823291,2022-08-15,Debit Card
54828,531656,2023-10-26,PayPal
41223,748574,2023-04-27,Debit Card
92383,827464,2022-05-16,Bank Transfer
64540,539196,2023-02-07,Gift Card
17566,115220,2022-07-12,Debit Card
86088,772390,2022-12-11,Debit Card
64699,561487,2023-09-08,Credit Card
47368,77973,2023-01-23,PayPal
42558,379832,2023-08-30,PayPal
55684,447858,2022-10-15,PayPal
76508,342771,2022-08-10,Bank Transfer
57133,868195,2022-09-06,Bank Transfer
22217,825207,2023-03-01,Credit Card
30055,241502,2023-11-18,Credit Card
29795,286811,2022-12-24,Gift Card
97862,149157,2022-09-06,Debit Card
7874,957098,2023-08-29,Credit Card
97989,120166,2022-06-16,Debit Card
80122,529913,2023-04-29,Bank Transfer
58819,734736,2021-11-28,Debit Card
59691,17204,2023-03-04,Debit Card
58651,768715,2022-11-29,Credit Card
88159,406237,2022-06-29,Bank Transfer
44072,936619,2022-03-03,Gift Card
21831,117951,2023-06-07,Credit Card
477,137686,2023-01-05,Gift Card
35073,53031,2022-02-13,Gift Card
83759,534571,2022-11-10,Credit Card
60649,673144,2023-12-22,Debit Card
90541,901673,2023-05-30,Debit Card
9302,454835,2022-10-05,Credit Card
93610,846287,2022-12-01,PayPal
10287,319411,2022-04-16,Gift Card
70493,80513,2022-10-09,Credit Card
23559,200625,2022-02-28,Credit Card
