ShipmentID,OrderID,ShippedDate,EstimatedDelivery,Carrier,TrackingNumber
62596,415526,2023-07-09,2023-07-20,UPS,JDL320678340
37284,76778,2023-07-14,2023-07-18,UPS,SuA201099260
76146,77613,2023-05-26,2023-05-30,UPS,IVy912334989
65804,267996,2023-04-07,2023-04-09,FedEx,iTq752043098
65162,213135,2023-02-10,2023-02-21,FedEx,XJh999666024
37904,432825,2023-06-30,2023-07-11,DHL,ETu801003801
72614,197153,2023-10-11,2023-10-14,USPS,tnH707744301
84265,248502,2022-03-14,2022-03-25,FedEx,WMZ381620695
95263,100511,2023-04-26,2023-04-28,DHL,Alz481574457
83837,384880,2023-09-28,2023-10-08,DHL,xUj550048354
35739,181471,2023-10-01,2023-10-15,FedEx,LFG755065109
89337,750917,2022-07-12,2022-07-17,UPS,ZnY458990525
25584,603200,2022-12-19,2022-12-25,FedEx,GbT926661997
29803,889017,2023-06-02,2023-06-09,DHL,tsb809915789
76573,855889,2023-10-04,2023-10-16,UPS,YwS519404784
98785,981264,2023-02-12,2023-02-17,UPS,kzJ435464740
75202,256201,2023-11-13,2023-11-27,FedEx,toR589632504
40386,83103,2023-11-03,2023-11-14,Royal Mail,pFE462918106
6476,816199,2022-07-27,2022-08-07,UPS,TCN111158429
91515,200418,2023-08-16,2023-08-17,USPS,UJi160553967
26997,192409,2023-01-29,2023-02-08,Royal Mail,fWj844034391
22315,843954,2023-10-11,2023-10-12,USPS,gUI010749245
93516,619550,2023-11-16,2023-11-21,USPS,beA273490086
3805,253614,2023-10-24,2023-11-01,UPS,bFL276900113
62473,663436,2023-01-23,2023-02-06,UPS,MeL556118415
22556,527713,2023-04-03,2023-04-12,FedEx,JZr968044581
70241,79478,2023-05-10,2023-05-16,USPS,sMr620725225
44457,248502,2022-09-26,2022-09-28,DHL,ZBo305218493
61621,90245,2023-10-16,2023-10-19,FedEx,iGK003180413
67467,999395,2023-08-09,2023-08-21,USPS,IPc472108822
83555,841517,2022-08-13,2022-08-23,DHL,wfo662414702
82704,263271,2023-08-06,2023-08-11,DHL,bls251989603
27717,874852,2022-11-14,2022-11-23,Royal Mail,kKR665287656
28557,247793,2023-03-18,2023-03-20,Royal Mail,Kcm815994025
56661,116419,2023-07-06,2023-07-15,Royal Mail,Wjq746531600
46959,373963,2022-10-11,2022-10-19,USPS,pSH946225563
37335,556130,2023-07-23,2023-08-03,Royal Mail,rql462507384
59062,410798,2023-07-22,2023-07-28,USPS,VOt838530084
39435,624016,2023-10-15,2023-10-25,FedEx,cTm525921566
87432,119337,2023-03-11,2023-03-15,FedEx,tJv782180412
76052,135672,2023-11-12,2023-11-25,FedEx,WKH068101299
20737,126805,2022-01-17,2022-01-27,USPS,sGO950577982
18927,928299,2023-08-26,2023-09-04,FedEx,AGq706189347
60983,947068,2023-08-07,2023-08-19,FedEx,BfD073382999
14439,270507,2023-06-19,2023-07-02,DHL,dIE668043818
43147,501493,2023-05-25,2023-05-28,DHL,jHh934638733
33111,62443,2023-08-29,2023-09-08,DHL,dcB911427057
30288,321821,2022-03-13,2022-03-27,UPS,MQo712647086
22712,821002,2023-10-29,2023-10-30,DHL,dix649104414
90333,399915,2023-09-07,2023-09-17,USPS,pBF281613393
93607,118303,2023-09-07,2023-09-14,USPS,mhI897205297
75463,402617,2023-07-15,2023-07-17,USPS,RBA561847558
55363,634960,2023-03-03,2023-03-07,DHL,ACn909754862
78576,340165,2022-11-25,2022-12-03,FedEx,mKe517339169
14448,279680,2022-11-22,2022-12-06,Royal Mail,tPH119577281
28542,650540,2023-09-30,2023-10-11,FedEx,XhA636808473
64908,491326,2023-07-20,2023-07-26,UPS,GTz308761173
20471,52927,2023-04-28,2023-05-11,FedEx,TWa483072465
90723,905233,2023-04-30,2023-05-07,FedEx,KYd436492282
13944,611204,2023-11-01,2023-11-02,UPS,soL610034473
99072,967059,2023-08-05,2023-08-10,UPS,HGo130830130
86186,851500,2022-12-10,2022-12-18,UPS,Los620637947
66707,738820,2023-08-15,2023-08-22,UPS,ubv980237430
47429,678683,2023-07-25,2023-08-02,DHL,Qhk963209830
33498,558365,2023-03-12,2023-03-23,DHL,MDM721052890
2125,656960,2022-03-09,2022-03-14,FedEx,zEk866267682
70575,281007,2022-05-09,2022-05-21,DHL,VQp937717227
33428,160775,2022-01-25,2022-02-02,DHL,EOb218164109
63439,75066,2023-04-02,2023-04-09,UPS,NJy432113933
42413,781980,2023-11-13,2023-11-26,USPS,NcN005592520
22523,323058,2023-06-04,2023-06-09,FedEx,Dvg835537465
56301,534176,2023-06-20,2023-07-02,DHL,wzr701140232
45877,215660,2022-12-05,2022-12-17,FedEx,xQC326284627
79441,225115,2023-01-24,2023-02-03,UPS,zmW701558951
68620,445615,2023-09-18,2023-09-26,UPS,Evz697685957
82681,417512,2023-02-22,2023-02-27,UPS,JdK351701240
68382,275622,2023-03-15,2023-03-29,DHL,pYV507659845
45605,206287,2023-07-01,2023-07-03,USPS,KKM356270097
92282,886107,2023-11-13,2023-11-14,DHL,ZPN049285487
33407,994353,2023-07-07,2023-07-20,FedEx,xNa176399666
23030,337366,2023-10-28,2023-11-09,FedEx,Qwl790441218
51299,119340,2022-05-03,2022-05-17,DHL,Euz573342277
66016,813139,2021-12-29,2022-01-09,UPS,eOn347651650
91387,635242,2023-08-25,2023-09-08,DHL,vmG878321428
34477,677065,2023-07-29,2023-08-06,DHL,aKb898616062
7293,676941,2023-02-02,2023-02-11,DHL,mae920837391
86605,554420,2023-03-23,2023-04-01,FedEx,AwM555523018
51929,989838,2023-09-30,2023-10-09,FedEx,uxX622986420
87540,703142,2023-03-10,2023-03-18,USPS,tGc252136469
61667,478077,2023-08-03,2023-08-10,Royal Mail,jUK785187133
35516,438848,2023-11-01,2023-11-08,FedEx,bny806508079
8823,259783,2023-05-12,2023-05-17,FedEx,hEg689333693
50168,43718,2023-07-14,2023-07-16,USPS,JGu859498136
28925,924822,2023-10-24,2023-10-25,FedEx,IAc996454409
3996,157815,2023-01-27,2023-02-03,Royal Mail,BNN307833112
27392,877115,2023-08-25,2023-09-08,USPS,GFr940785226
93088,168144,2023-08-16,2023-08-17,FedEx,mla029615445
87929,214695,2023-11-02,2023-11-13,FedEx,JSi472170919
26967,500541,2023-08-01,2023-08-08,FedEx,hzz396275170
32587,731590,2023-08-30,2023-09-10,FedEx,CdN293592962
3046,605917,2023-11-11,2023-11-25,UPS,CmG362437784
13587,874852,2022-12-27,2023-01-05,FedEx,Unj495577712
96528,894324,2022-07-21,2022-07-30,DHL,KzE611995398
13076,404728,2023-07-29,2023-08-03,UPS,Mjl534701352
73964,90245,2023-06-01,2023-06-08,DHL,Qgb816973201
60331,398915,2023-11-09,2023-11-19,USPS,xTG519573909
6163,703294,2023-03-12,2023-03-18,USPS,Sol527133972
50774,778553,2023-07-11,2023-07-21,DHL,Akr726310433
36789,499207,2023-04-15,2023-04-19,USPS,NuU882598904
80311,875448,2023-02-28,2023-03-04,Royal Mail,OCa898032934
72344,229470,2023-02-08,2023-02-13,FedEx,Rmi088520520
49093,705838,2022-04-11,2022-04-17,USPS,bEx700167087
44071,7724,2023-05-05,2023-05-07,Royal Mail,Vjb857973130
15601,975011,2023-02-13,2023-02-21,UPS,Csm708118309
29338,296061,2023-07-21,2023-08-04,UPS,ciG536091841
98700,840746,2022-10-04,2022-10-07,DHL,zZV422872324
37321,776068,2023-06-07,2023-06-19,USPS,CiD891398083
19517,887333,2023-03-21,2023-04-03,FedEx,xDa231091499
2430,365331,2023-07-27,2023-07-30,USPS,uFe978174879
97212,151358,2023-03-24,2023-03-27,FedEx,dgi775741872
31971,206345,2022-09-23,2022-10-03,USPS,vvI485336386
70982,664944,2023-05-20,2023-05-22,USPS,qsI342016394
73982,920069,2023-04-14,2023-04-20,DHL,Ody566036875
26252,232273,2023-08-13,2023-08-27,USPS,ALT854516894
61833,437154,2022-09-22,2022-09-24,DHL,TIW922896243
24967,19689,2023-05-18,2023-05-30,FedEx,upH336399828
67464,354960,2023-07-17,2023-07-21,USPS,gil621840994
2696,499120,2023-06-15,2023-06-28,DHL,xYu342717561
92622,418732,2022-10-29,2022-11-07,FedEx,Kbj515220879
46698,643064,2023-03-11,2023-03-15,DHL,tvj637665253
67429,667562,2023-09-25,2023-09-28,FedEx,zwk489001261
35161,549898,2022-11-01,2022-11-13,FedEx,oAQ698218290
95628,502948,2023-08-14,2023-08-23,DHL,Dmj098119322
71059,850527,2023-11-11,2023-11-14,UPS,CLK145459976
39204,437470,2022-12-28,2023-01-07,USPS,vro224916432
57133,948976,2023-05-22,2023-06-04,FedEx,ani786950669
77335,684428,2023-11-13,2023-11-16,USPS,Wdu053890916
12745,791114,2022-11-21,2022-11-23,UPS,IEw957641056
56058,371265,2023-09-15,2023-09-16,USPS,IbP607076685
80570,52111,2023-09-01,2023-09-04,USPS,rcH066802785
8321,216664,2023-07-05,2023-07-13,USPS,lJR414157631
83512,921065,2023-10-19,2023-10-24,USPS,snB798532246
26856,442106,2023-08-31,2023-09-13,USPS,Oxh362904718
63019,652477,2023-04-14,2023-04-20,DHL,avr353191002
45778,825512,2022-04-11,2022-04-22,FedEx,jtr278803477
24366,926248,2023-07-17,2023-07-20,UPS,rkU865347744
39097,778910,2023-10-13,2023-10-25,FedEx,iGF618881425
65784,967935,2022-12-30,2023-01-05,DHL,AII311212437
78962,114132,2023-07-15,2023-07-19,DHL,DmH960598099
39568,935529,2023-05-10,2023-05-14,FedEx,dGv222135384
46564,98537,2022-11-18,2022-11-23,Royal Mail,nFx984691031
55494,20928,2023-10-12,2023-10-18,DHL,rxE053098160
52728,644516,2023-02-05,2023-02-10,DHL,zaf172093847
20092,357054,2023-11-12,2023-11-15,DHL,WJr328498684
43049,671654,2023-06-18,2023-07-01,Royal Mail,iUo132751741
90466,478094,2023-08-06,2023-08-20,Royal Mail,bOJ525382862
33852,728111,2023-04-17,2023-04-18,Royal Mail,Qwd035202209
54215,824398,2022-08-25,2022-08-28,FedEx,akx014899920
49062,39878,2022-10-07,2022-10-08,DHL,gjH827996826
69726,410798,2023-10-30,2023-11-06,UPS,tYl467034335
43862,449768,2022-09-25,2022-10-04,DHL,nAf514471349
27792,53175,2023-11-11,2023-11-20,Royal Mail,erO903640766
38367,300982,2023-01-25,2023-02-03,Royal Mail,lQV241475112
77606,170331,2023-11-14,2023-11-18,UPS,QZX658069727
28251,383650,2023-02-16,2023-02-28,UPS,mZn015791743
72791,156579,2023-06-28,2023-07-04,Royal Mail,lSU772175573
12631,647167,2023-11-06,2023-11-17,UPS,KmC792704648
74915,350588,2022-10-09,2022-10-11,UPS,Lwl818450786
74365,610603,2023-05-19,2023-05-22,DHL,ujg031951439
54741,907847,2022-07-26,2022-08-08,UPS,wDw493388348
8937,251709,2023-10-15,2023-10-20,UPS,FuS683100696
68908,670208,2023-07-08,2023-07-16,Royal Mail,vZy295487418
36444,452549,2023-11-08,2023-11-15,USPS,KjH660757658
18385,960310,2023-09-29,2023-10-11,USPS,kry067425932
33950,52618,2023-03-21,2023-03-31,Royal Mail,jVA910157279
95773,205108,2022-09-21,2022-09-23,DHL,ugk009631605
43153,201058,2023-09-11,2023-09-19,UPS,mGs136168958
97404,399915,2023-08-29,2023-09-11,USPS,Tbn656704413
50080,674327,2023-11-14,2023-11-20,Royal Mail,wHA018708323
33684,555315,2023-08-25,2023-09-01,Royal Mail,sqc378911204
84855,55878,2023-11-05,2023-11-17,USPS,WNJ120424477
13319,254338,2023-11-15,2023-11-17,UPS,Mzs148343526
7114,985893,2023-02-05,2023-02-06,Royal Mail,fDh307465886
12962,803571,2023-11-13,2023-11-19,USPS,Qtx289274142
26047,247887,2023-05-07,2023-05-18,FedEx,Hlo716058965
97188,557491,2023-09-20,2023-09-29,Royal Mail,dPW824401753
92565,759933,2023-10-01,2023-10-05,UPS,ejl091355714
2096,252593,2023-09-04,2023-09-10,Royal Mail,qcv319694551
43944,678997,2023-10-19,2023-11-02,DHL,MsL405635170
95945,191620,2023-09-08,2023-09-09,USPS,FoR788600186
53908,809503,2023-03-22,2023-04-01,USPS,ASY377046199
39740,133017,2023-04-26,2023-05-08,FedEx,UKF795856486
58587,437203,2023-07-03,2023-07-10,UPS,LBp307320867
51298,637812,2023-06-21,2023-07-05,FedEx,wCL396181055
58399,495088,2022-12-01,2022-12-07,DHL,OEb418065444
78718,871826,2023-01-17,2023-01-22,Royal Mail,gSK518891434
55028,261370,2023-10-31,2023-11-08,USPS,kLq548328771
15272,689601,2023-01-10,2023-01-19,UPS,ffH279061579
32868,167860,2023-07-13,2023-07-23,UPS,TPu466255142
97523,484146,2023-04-24,2023-05-06,UPS,VYN701337177
28423,745072,2023-08-17,2023-08-28,UPS,Jhp611510310
5728,793630,2023-05-04,2023-05-14,FedEx,Nze954872027
95199,643861,2022-12-13,2022-12-24,FedEx,Gly769385095
60417,507175,2023-05-13,2023-05-21,UPS,CAv105482337
89110,399513,2023-07-29,2023-08-10,USPS,LLT967897476
53523,251565,2022-10-15,2022-10-19,USPS,LZp482007366
90253,437520,2022-10-24,2022-10-29,FedEx,ZMn750163772
71574,607667,2023-09-22,2023-09-27,USPS,uSO608693866
25234,715736,2023-04-16,2023-04-30,Royal Mail,BCs625245591
58772,817519,2022-10-31,2022-11-07,Royal Mail,mkW627439401
28976,195244,2023-06-26,2023-07-10,DHL,oXq355623401
19843,256607,2023-07-22,2023-07-24,FedEx,Sqd944837646
18075,19665,2023-08-19,2023-08-28,USPS,hyp165523791
34535,797322,2023-09-26,2023-10-02,FedEx,poN217643987
17246,771168,2023-06-10,2023-06-20,UPS,Fcp879930899
56675,76123,2023-10-08,2023-10-18,Royal Mail,vZA473250171
15631,975531,2023-10-26,2023-10-29,DHL,Wjn402576378
14244,973565,2023-09-07,2023-09-12,DHL,dpS790642130
88318,279680,2022-11-05,2022-11-06,USPS,nNX495701573
64667,48431,2023-10-02,2023-10-14,FedEx,Uul154112539
71450,450244,2023-08-22,2023-08-26,Royal Mail,aul763087031
33549,361604,2023-05-24,2023-05-28,UPS,nGh166551613
64708,981308,2023-05-16,2023-05-21,DHL,Wsf169657772
30457,832736,2023-06-18,2023-06-21,UPS,fDh151267168
80051,616961,2023-01-23,2023-02-01,FedEx,MBP967190465
10513,357890,2023-09-18,2023-09-25,USPS,hay542094704
34978,412154,2023-01-03,2023-01-16,USPS,pab183121098
13407,662280,2023-04-06,2023-04-17,Royal Mail,Voi534727907
75953,101258,2023-10-20,2023-11-01,DHL,Wwb763628158
34899,762038,2022-08-31,2022-09-14,UPS,fpN510491935
78184,344954,2023-09-22,2023-09-24,DHL,Wft853960210
76177,305384,2023-10-08,2023-10-15,DHL,YmS065496397
97860,917986,2023-11-07,2023-11-10,DHL,roS618525794
44454,442998,2023-08-17,2023-08-23,Royal Mail,Sgo978368928
8797,702759,2023-06-28,2023-07-06,Royal Mail,xVq565202902
39521,856438,2023-08-31,2023-09-01,FedEx,bWJ107011492
65596,623443,2023-09-21,2023-09-22,USPS,rBQ547628267
18370,509051,2022-07-18,2022-07-23,DHL,uiT823347543
30048,354238,2023-11-04,2023-11-14,USPS,CjZ707840334
33702,16101,2023-11-14,2023-11-20,UPS,BVo421470126
62557,485005,2023-05-03,2023-05-14,Royal Mail,jjp206173457
4843,541334,2023-09-28,2023-10-01,FedEx,zkQ054492619
89216,408674,2023-07-17,2023-07-19,DHL,veM296931707
49776,815008,2023-09-21,2023-09-29,USPS,PDW086200870
50954,672098,2023-01-30,2023-01-31,DHL,xOp384913099
13434,129785,2023-01-23,2023-01-27,UPS,dRf770610247
3802,405230,2023-08-23,2023-08-25,DHL,ykv781224628
55931,236091,2023-11-03,2023-11-16,Royal Mail,OwZ372327008
32548,735418,2023-10-21,2023-10-28,Royal Mail,DLK902516394
90218,453894,2023-04-02,2023-04-16,FedEx,LmY347017505
28007,91823,2023-04-28,2023-05-10,Royal Mail,Swn017521631
37928,760398,2023-08-11,2023-08-22,FedEx,zPt421168896
28195,217745,2023-11-06,2023-11-12,Royal Mail,aFk185263489
89326,646913,2022-09-15,2022-09-21,UPS,nOE454757919
77109,990723,2023-08-26,2023-09-02,Royal Mail,ihO571496531
92650,184381,2023-10-14,2023-10-26,FedEx,JqI143997158
16247,546835,2022-02-16,2022-02-17,UPS,kmR320840334
63788,55361,2023-02-02,2023-02-12,FedEx,Dnt969096197
447,703338,2023-10-18,2023-10-29,FedEx,afy076396100
90441,749581,2023-08-15,2023-08-19,DHL,OAs092664085
90173,125173,2023-09-07,2023-09-13,USPS,TjF737314616
12990,661101,2023-10-22,2023-10-24,Royal Mail,gFc781926063
49013,472240,2023-10-09,2023-10-13,UPS,oUS431182324
21195,588512,2022-11-11,2022-11-12,UPS,DaG743509630
69534,739424,2023-03-17,2023-03-20,FedEx,hUm255672239
96665,404937,2022-11-06,2022-11-18,Royal Mail,ATG992424920
8662,617558,2023-09-16,2023-09-22,UPS,qFL962289824
27672,782694,2023-10-25,2023-11-03,UPS,NBR020440172
37576,821371,2023-10-26,2023-10-27,USPS,jnD755224279
91801,504866,2023-08-08,2023-08-20,Royal Mail,NBX460267452
38689,157448,2023-09-19,2023-09-28,FedEx,DnO923837666
97361,708233,2023-08-26,2023-08-31,DHL,XGX499912351
7873,514853,2023-10-29,2023-11-10,Royal Mail,nYS932108573
9735,417935,2023-09-27,2023-09-30,DHL,CRy167954427
92167,432252,2023-07-16,2023-07-29,DHL,qdo695123532
42970,410798,2023-04-23,2023-05-03,UPS,Tuj928312952
84806,394093,2022-09-28,2022-10-11,DHL,bWF390420413
73117,165851,2023-03-04,2023-03-14,Royal Mail,ZKD697263197
50444,751877,2023-09-27,2023-10-06,Royal Mail,Kpv956517036
5727,862566,2022-08-02,2022-08-09,DHL,Yss070393960
14994,644262,2023-10-21,2023-11-03,UPS,qFr927091673
53165,123478,2022-11-26,2022-11-29,DHL,hMi975551071
25809,145018,2022-07-24,2022-08-05,UPS,fpQ561737924
12809,189263,2022-12-26,2023-01-03,Royal Mail,ylY826175383
24850,857017,2023-08-21,2023-08-22,UPS,hCi541293905
10802,797262,2023-10-11,2023-10-22,USPS,Mif584349952
23289,422362,2022-06-09,2022-06-19,Royal Mail,eeo995890429
65658,394482,2023-03-31,2023-04-14,FedEx,XCD648145695
37623,168288,2023-05-23,2023-05-31,DHL,ydF996902725
75691,899193,2023-11-13,2023-11-22,Royal Mail,oFi214794643
43356,614157,2023-11-14,2023-11-22,USPS,Ium892818577
45029,68798,2022-10-27,2022-11-01,DHL,vBb084776897
46680,345602,2023-05-25,2023-06-01,UPS,Dtb136941467
37839,760115,2023-09-23,2023-10-03,DHL,PPB977567657
12339,981882,2023-08-27,2023-09-06,DHL,lOa887549429
35997,266020,2023-06-17,2023-06-30,USPS,tLs102688516
66987,22151,2023-04-20,2023-04-23,UPS,BHm254926123
64337,696099,2023-08-13,2023-08-15,USPS,mLz186336400
54961,297843,2023-02-10,2023-02-24,Royal Mail,zzR862861379
98275,694416,2023-11-10,2023-11-23,Royal Mail,xde960027630
25697,631489,2023-03-14,2023-03-19,DHL,BWN152299761
51097,375294,2023-10-24,2023-11-01,USPS,MTJ374762015
40839,659164,2023-07-15,2023-07-24,FedEx,HNd134638786
56722,565499,2023-11-12,2023-11-13,DHL,JyT088656206
68319,933449,2023-06-24,2023-07-02,USPS,Mwx371897106
25791,383581,2023-10-05,2023-10-15,UPS,vlW162714031
92857,922454,2023-10-27,2023-11-08,Royal Mail,zGP269573072
56158,397318,2023-10-27,2023-10-31,UPS,Kwh355864702
5119,557933,2023-11-13,2023-11-15,UPS,Akm677232443
94857,254314,2023-01-03,2023-01-12,USPS,kNb095869780
22061,423954,2023-04-23,2023-04-26,FedEx,Ine392740609
82971,170331,2023-11-12,2023-11-13,DHL,sxN326685355
14870,884837,2023-08-17,2023-08-27,UPS,rke318920555
43029,64326,2023-06-30,2023-07-05,Royal Mail,kDn450863495
16176,34647,2023-10-13,2023-10-16,DHL,EsM344895738
39258,616751,2023-05-12,2023-05-16,USPS,CYg579373168
63867,362816,2023-06-23,2023-06-29,Royal Mail,yeF414321775
85924,749579,2023-03-16,2023-03-23,FedEx,nYe645857230
38219,859204,2023-08-13,2023-08-21,USPS,NHE065674327
1458,969555,2023-06-07,2023-06-19,DHL,Cok203045422
95123,328558,2023-10-20,2023-10-31,Royal Mail,yUM288578274
93193,19587,2023-08-19,2023-09-02,FedEx,uck439617390
90628,845567,2022-11-27,2022-12-03,Royal Mail,Sew084504609
16899,609403,2023-10-07,2023-10-11,UPS,irJ959899865
54086,231004,2023-09-20,2023-10-04,USPS,HXL333935328
47209,449330,2023-01-18,2023-01-24,Royal Mail,hYb396662720
58298,868540,2023-06-08,2023-06-13,Royal Mail,daG041064041
94656,762442,2023-02-23,2023-02-26,USPS,rGz235481206
40279,545501,2023-03-22,2023-03-31,DHL,CRo168377565
89115,693143,2023-09-20,2023-09-23,FedEx,tTZ989681388
88075,300810,2023-02-04,2023-02-07,DHL,jHJ485703474
10654,993445,2023-04-01,2023-04-04,DHL,SSP114454145
67543,847499,2023-10-24,2023-10-29,FedEx,QfT696576820
80853,590005,2023-10-07,2023-10-13,USPS,YCR768769634
86822,16101,2023-11-05,2023-11-16,Royal Mail,VYp108845325
91763,146131,2023-11-09,2023-11-21,USPS,TQx701784612
73948,654655,2023-09-27,2023-10-09,FedEx,Wzl887036924
59325,704261,2023-11-14,2023-11-22,DHL,RMp159529594
94965,537738,2022-09-20,2022-09-26,DHL,KDx755867814
92533,762442,2023-02-08,2023-02-12,USPS,ydN332601990
94946,225046,2023-08-20,2023-08-26,FedEx,VOM369732147
82296,321816,2022-09-17,2022-09-24,FedEx,xcg528036427
85014,898926,2023-04-06,2023-04-14,Royal Mail,Rym001300339
22585,259941,2023-07-13,2023-07-18,USPS,fNa132552371
7666,38217,2023-10-06,2023-10-13,UPS,aEu283560411
21178,130023,2022-06-22,2022-06-23,DHL,vnk940765771
7492,417164,2023-09-23,2023-10-04,FedEx,ysM820610863
9429,65130,2023-01-28,2023-02-11,USPS,sdE588583637
75457,500586,2023-08-27,2023-09-09,UPS,kil976375002
59770,530932,2022-12-20,2022-12-26,Royal Mail,ELv906214451
53135,965855,2022-07-28,2022-08-05,DHL,TrZ259591411
12545,652171,2023-09-24,2023-09-29,DHL,Pnv466750405
23656,524359,2023-04-23,2023-04-24,DHL,NpY321443439
12369,241870,2022-03-10,2022-03-13,USPS,Qoo851883709
1331,709107,2023-04-30,2023-05-02,USPS,TEj955341101
84101,600247,2023-11-05,2023-11-18,DHL,VAh234727302
88256,162745,2023-05-01,2023-05-13,UPS,nzL814052317
17443,100933,2023-07-29,2023-08-03,USPS,qXl783867109
97500,647167,2023-11-04,2023-11-06,USPS,ICU537295693
40759,650566,2023-10-30,2023-11-04,FedEx,DEW206611675
36335,418781,2023-06-29,2023-07-04,Royal Mail,iel373824528
38245,155728,2023-03-31,2023-04-03,FedEx,qiu091694820
89254,890938,2022-01-12,2022-01-25,FedEx,HxA764006157
52148,792757,2023-10-31,2023-11-13,Royal Mail,crw647055437
87637,897102,2023-10-23,2023-11-05,UPS,gbj882400465
90118,660236,2023-01-21,2023-01-27,UPS,CAC281081343
59594,803713,2023-11-01,2023-11-09,UPS,WZf288404876
12650,289666,2023-06-07,2023-06-20,DHL,yBO550711876
46585,442776,2022-08-31,2022-09-10,USPS,Vgp137050025
10906,905233,2023-06-02,2023-06-12,DHL,RTX575095395
83026,385768,2023-10-06,2023-10-11,DHL,wzh843986325
168,92492,2023-09-13,2023-09-19,FedEx,dIi966420558
81071,734383,2023-08-18,2023-08-23,UPS,PwZ269174714
62164,267301,2023-09-17,2023-09-24,USPS,oyh399407314
21309,692507,2023-08-04,2023-08-18,DHL,Crb426512734
45478,848079,2023-06-05,2023-06-19,Royal Mail,nRH699448534
78321,873000,2022-08-26,2022-09-07,FedEx,Iou316913675
66303,110676,2023-06-21,2023-06-27,UPS,Ays894506893
61197,228598,2023-01-14,2023-01-24,Royal Mail,SlV456974213
7687,427597,2023-10-17,2023-10-21,UPS,lyy451953079
50856,828574,2023-02-02,2023-02-15,DHL,xKU535656542
17616,347929,2023-05-20,2023-05-25,USPS,zun966682571
96808,252321,2023-05-15,2023-05-25,UPS,gTK504370161
992,41862,2023-01-14,2023-01-28,Royal Mail,fLV691967136
7902,859044,2023-07-27,2023-08-09,DHL,XtA824954015
82401,403718,2023-06-04,2023-06-09,DHL,kjl735171003
83381,509750,2023-10-18,2023-10-24,USPS,inn775989274
79890,102196,2022-09-01,2022-09-03,Royal Mail,aLU486137731
9407,668647,2023-11-06,2023-11-17,Royal Mail,ApR144853073
75597,110946,2023-07-29,2023-07-31,DHL,PkH683937579
61611,449768,2023-01-10,2023-01-15,USPS,oeX211479219
45780,343178,2023-08-16,2023-08-27,Royal Mail,Ppo009244790
13347,213362,2023-06-28,2023-07-11,FedEx,YMw067163470
44631,594,2023-10-19,2023-10-31,USPS,wRd479494742
77704,234625,2023-09-14,2023-09-23,DHL,TJR309875676
38538,924356,2023-10-19,2023-10-21,DHL,dJV872779601
42800,534403,2023-11-05,2023-11-08,DHL,kwW267222914
46168,172627,2023-03-27,2023-03-28,DHL,YCo648498209
54617,323130,2023-09-11,2023-09-14,UPS,qSh538515471
