PaymentID,OrderID,Amount,PaymentDate,PaymentMethod
23392,258507,3233.41,2023-06-04,PayPal
88928,762904,1571.02,2023-10-10,Debit Card
31690,863456,1533.57,2023-07-28,Credit Card
41559,172482,2811.69,2023-07-06,PayPal
16616,468487,2171.35,2023-06-28,Bank Transfer
95406,105976,2736.69,2022-09-02,Credit Card
25210,967767,3620.41,2023-09-10,Bank Transfer
17034,240712,793.33,2023-10-12,Debit Card
32916,741106,441.16,2022-02-16,Gift Card
1837,286836,4388.66,2023-04-19,Credit Card
79987,541458,3291.47,2023-08-05,Gift Card
62488,840435,3840.05,2023-05-21,Bank Transfer
7920,887139,4142.8,2023-07-01,PayPal
29846,490847,1266.26,2023-10-22,Bank Transfer
89876,307743,4767.04,2022-09-24,PayPal
66973,330241,2654.12,2023-11-16,Debit Card
64279,35758,2971.49,2023-10-09,Bank Transfer
44161,492914,2832.45,2023-03-11,Credit Card
49925,914305,4670.78,2023-10-10,Debit Card
55398,393761,1966.49,2022-12-06,Debit Card
55520,289942,4895.55,2023-03-06,Credit Card
69088,827438,2432.99,2023-06-28,Debit Card
38196,876905,4400.64,2023-05-28,Credit Card
52836,895417,3635.8,2023-09-24,Bank Transfer
2289,512327,4031.04,2023-11-11,PayPal
97115,944021,459.92,2023-01-23,Bank Transfer
20923,899958,3669.03,2023-02-06,Debit Card
84161,380888,813.24,2023-10-17,Credit Card
41385,998181,3569.6,2023-09-02,Debit Card
91590,873608,2728.56,2022-10-27,Gift Card
18650,723710,3125.29,2023-03-24,Bank Transfer
42661,217016,2953.15,2022-02-28,Debit Card
52986,272728,3381.46,2023-03-20,Bank Transfer
83033,431865,2129.4,2022-11-16,Gift Card
68367,268653,3854.26,2023-02-07,Gift Card
48552,366638,4074.82,2023-08-23,Gift Card
3395,171049,2657.52,2023-02-17,Credit Card
50830,81954,420.8,2022-06-18,Debit Card
35424,385612,3655.74,2023-01-21,Gift Card
61052,3516,4900.9,2023-01-05,Gift Card
60732,543751,4938.6,2023-11-14,Gift Card
97499,522711,3439.1,2023-09-22,Gift Card
17101,756637,978.15,2023-04-20,Credit Card
8909,539279,3809.8,2023-09-07,PayPal
148,207406,4951.3,2022-12-13,Credit Card
5664,90403,3165.57,2022-12-16,Gift Card
37397,701631,4381.39,2023-09-07,Debit Card
80227,683042,4243.26,2022-06-15,PayPal
49739,456544,3567.82,2023-02-20,PayPal
90842,704610,4420.07,2023-04-29,Credit Card
97481,143363,3117.11,2023-10-28,Gift Card
66010,30586,2549.88,2023-11-13,Credit Card
18619,13165,2555.71,2023-09-20,Debit Card
58398,321659,741.29,2023-01-13,Debit Card
27445,47236,1147.54,2023-05-14,Bank Transfer
59842,730475,4931.13,2023-07-10,Bank Transfer
3474,984196,3250.61,2023-04-23,Debit Card
72726,533030,3879.78,2023-07-25,Bank Transfer
52853,901219,1306.03,2023-10-31,PayPal
76521,910608,2460.21,2023-10-08,Credit Card
24791,585296,2408.04,2022-11-12,Credit Card
64308,646268,2724.19,2023-09-02,Debit Card
75501,668221,1583.84,2023-02-26,Bank Transfer
44462,290410,2142.32,2023-10-23,PayPal
74914,772062,387.48,2023-07-29,Credit Card
59151,984887,2266.63,2023-04-03,Bank Transfer
82378,886649,1222.51,2023-10-01,Credit Card
49749,650602,801.49,2023-10-30,Debit Card
60494,846867,2491.49,2023-09-23,PayPal
34446,548330,3180.4,2022-02-07,Bank Transfer
13419,858397,4318.7,2023-08-05,Credit Card
99782,942737,1414.09,2023-04-08,Gift Card
95453,320544,331.22,2022-02-25,Gift Card
67363,485957,3701.55,2023-01-19,Gift Card
30712,364322,1403.55,2023-06-01,Debit Card
20077,194481,3420.66,2023-11-11,Bank Transfer
13823,552872,4300.37,2022-12-18,Bank Transfer
52680,170361,1801.05,2023-02-14,Debit Card
58837,575622,4557.56,2023-10-25,PayPal
8638,764927,3311.07,2023-11-01,PayPal
81516,784808,2547.7,2023-03-16,Credit Card
32878,521006,3950.47,2023-09-27,PayPal
91089,158840,1032.95,2022-09-21,Credit Card
46925,564737,1014.89,2023-09-14,Gift Card
58942,504769,2692.68,2023-10-23,Credit Card
89213,436506,93.85,2023-10-01,PayPal
1189,540475,3798.81,2022-10-08,Gift Card
93727,114136,4249.02,2023-10-15,Gift Card
66866,856078,4322.07,2023-10-15,Credit Card
78639,274990,737.66,2023-02-01,PayPal
58570,140590,3609.5,2023-07-30,Debit Card
80045,996279,617.91,2023-10-30,PayPal
85761,963455,4521.33,2022-07-07,PayPal
74549,316189,334.12,2022-09-05,Debit Card
32797,22160,3634.87,2023-07-21,Debit Card
65147,601555,4658.46,2022-11-18,Gift Card
98701,786972,2699.6,2022-10-21,PayPal
52675,843788,3044.08,2023-11-09,Bank Transfer
49053,194115,1021.86,2023-09-21,Debit Card
47105,783318,4454.03,2023-11-15,Bank Transfer
26522,828585,3717.08,2023-04-04,Bank Transfer
75217,850515,2194.83,2022-12-06,Gift Card
60093,78157,2342.3,2022-02-04,Gift Card
2165,876381,529.71,2023-07-08,PayPal
37121,992602,4897.31,2023-08-20,PayPal
92973,371849,3862.45,2023-08-21,PayPal
11992,572886,1670.78,2022-05-19,Debit Card
60976,21072,4560.88,2023-03-10,PayPal
16078,47152,3733.9,2023-11-14,Credit Card
80501,218152,4486.06,2023-08-05,Credit Card
41584,27233,1653.59,2023-02-20,Gift Card
51992,451001,2783.28,2022-09-06,Bank Transfer
4401,812043,3743.07,2023-04-03,PayPal
92872,141628,3019.88,2022-12-10,PayPal
92898,955215,2388.21,2023-11-08,Debit Card
64874,631470,583.86,2022-06-26,Credit Card
26445,452397,995.76,2023-01-14,Bank Transfer
90539,863899,2649.22,2022-11-29,Credit Card
90771,670024,526.88,2023-01-28,Bank Transfer
14040,915047,2342.78,2022-05-13,Debit Card
13142,268950,1563.06,2023-06-12,Credit Card
96079,441230,2480.37,2023-03-06,Credit Card
39695,707136,3787.02,2023-09-10,Credit Card
46569,300084,1853.82,2023-01-21,Debit Card
2445,499388,152.93,2023-09-30,Bank Transfer
75323,936341,1411.67,2023-10-08,Bank Transfer
45075,138455,215.69,2023-02-19,Gift Card
56966,476250,2339.75,2023-08-19,Gift Card
92504,960246,3683.05,2023-07-16,Bank Transfer
52385,175252,2546.18,2023-04-13,Debit Card
59663,542960,2678.11,2022-09-13,PayPal
5673,141608,1164.56,2023-11-15,Gift Card
57024,969688,2405.56,2023-11-01,Debit Card
32015,516025,1991.69,2023-11-11,Debit Card
84778,756411,4424.15,2023-01-01,Gift Card
49054,464778,3403.97,2022-08-08,Debit Card
20678,643828,2744.27,2022-07-26,Debit Card
31068,693387,2244.33,2023-07-19,Credit Card
41535,514283,1148.06,2023-06-16,Bank Transfer
32402,705542,2549.03,2023-10-22,Bank Transfer
70248,166746,412.54,2023-09-01,Gift Card
24321,611113,2329.2,2022-12-18,PayPal
2020,233743,1701.65,2023-11-16,Gift Card
92568,851726,3356.73,2023-10-14,Gift Card
85000,643040,1581.84,2023-08-25,Debit Card
3526,879780,2000.26,2023-05-17,PayPal
29079,372546,437.17,2023-04-13,PayPal
50108,594889,830.3,2023-11-16,Credit Card
41977,490024,2158.91,2023-07-24,PayPal
24796,83859,4533.72,2023-07-09,Gift Card
16557,143647,4109.75,2023-08-25,Bank Transfer
65164,291095,2700.3,2022-09-22,Bank Transfer
42901,715593,1769.56,2022-09-24,Credit Card
29463,545310,1078.62,2023-11-06,Debit Card
22865,985072,2223.47,2023-10-20,Debit Card
49932,828805,946.72,2022-08-30,Credit Card
16508,160812,3632.91,2023-10-17,Gift Card
68498,507547,4386.12,2022-10-23,PayPal
40616,784477,2667.19,2023-01-28,Credit Card
17654,119778,332.78,2023-05-05,Debit Card
24589,676972,2179.68,2023-02-09,PayPal
4825,417032,4099.87,2023-06-10,Credit Card
89034,642479,1863.67,2023-10-21,Bank Transfer
54513,150458,190.93,2023-10-24,Credit Card
18389,333316,4196.91,2022-10-28,Bank Transfer
90503,249624,474.66,2023-01-04,Credit Card
51199,640122,734.19,2023-11-12,Bank Transfer
49428,267536,3824.78,2022-12-22,Bank Transfer
81627,829079,3936.02,2023-10-08,Credit Card
44606,795036,2323.2,2023-08-10,Debit Card
15662,660620,1109.59,2023-11-15,Debit Card
2866,607545,2920.99,2023-10-05,Bank Transfer
11059,62038,3879.48,2023-10-19,Credit Card
63900,530168,2970.62,2023-07-18,Debit Card
81141,479539,1447.79,2022-05-06,Gift Card
43877,890741,4576.89,2023-10-09,Credit Card
67189,892924,410.95,2022-09-13,Bank Transfer
71008,851819,4844.76,2023-05-18,Gift Card
13248,920205,335.66,2023-03-28,Gift Card
7089,874843,2967.81,2023-10-17,Gift Card
74352,844263,2053.26,2023-08-16,PayPal
24585,936494,4795.59,2023-01-28,Gift Card
27086,855753,852.19,2023-07-15,PayPal
98209,499935,1168.43,2022-05-05,Credit Card
98683,772523,4177.4,2023-09-05,Gift Card
42034,106347,817.04,2023-05-07,Gift Card
53206,531267,4746.16,2023-06-15,Gift Card
76710,511556,3395.94,2023-07-29,Debit Card
37907,974560,3617.28,2023-11-15,PayPal
41337,499070,1960.52,2023-10-17,Credit Card
7257,922609,4327.08,2023-08-23,Bank Transfer
89042,791114,2141.54,2023-08-07,Credit Card
53158,490524,1387.05,2023-07-17,Bank Transfer
52252,443068,4335.05,2023-10-04,Gift Card
30494,621447,4791.34,2023-08-20,Bank Transfer
81499,534763,4688.11,2022-08-09,Gift Card
32437,315190,1684.94,2023-10-22,Bank Transfer
70435,221053,3109.39,2023-10-31,PayPal
86847,372117,498.28,2023-10-07,Bank Transfer
96227,322136,189.03,2023-09-01,Debit Card
8788,804163,1850.88,2022-11-30,Debit Card
92218,65064,3305.68,2023-07-11,Credit Card
8705,580123,2463.27,2023-03-20,PayPal
13373,947510,3679.13,2023-10-11,Gift Card
60112,601613,1371.68,2022-09-19,Credit Card
67386,36435,2555.87,2023-07-01,Gift Card
57099,663247,2654.15,2023-08-25,PayPal
22127,139413,1587.21,2023-07-11,Gift Card
85203,798656,651.89,2023-08-29,PayPal
62107,346272,1177.72,2023-04-12,Debit Card
88236,782295,1376.44,2023-09-14,PayPal
73219,57531,336.17,2022-10-24,PayPal
99500,73171,951.48,2023-08-18,Debit Card
2712,637358,3695.81,2023-07-12,Credit Card
57822,778283,520.91,2023-10-20,Gift Card
38667,283586,4591.07,2023-11-16,PayPal
25708,520266,651.77,2023-07-24,Gift Card
61531,311806,316.06,2023-10-31,Bank Transfer
81607,85596,4208.92,2023-08-20,Bank Transfer
27370,699521,1855.53,2023-08-03,Bank Transfer
52707,623985,4669.89,2023-10-13,Credit Card
96112,904263,829.19,2022-10-20,PayPal
98985,554590,120.46,2023-09-05,Credit Card
67585,513482,339.05,2022-08-04,Bank Transfer
8547,697950,3112.38,2023-11-08,Debit Card
73931,909846,2172.48,2022-11-24,PayPal
35720,844860,2666.28,2022-06-02,Gift Card
16265,114192,2913.89,2022-05-13,Bank Transfer
36464,668271,4782.46,2022-06-25,Credit Card
29077,499900,3957.0,2023-08-15,PayPal
62621,97524,4215.19,2023-03-21,Debit Card
88598,986200,4893.9,2023-06-30,Credit Card
78794,921962,4659.71,2022-09-21,Credit Card
12617,904663,461.63,2023-05-07,Debit Card
2085,889918,2817.36,2023-07-14,Credit Card
24650,526789,4830.02,2023-10-24,Bank Transfer
38038,616258,4141.36,2022-05-18,Debit Card
78434,666074,3073.27,2023-01-12,Bank Transfer
26312,288100,1929.35,2023-10-18,Credit Card
70160,877599,3847.26,2023-11-02,Gift Card
39985,33556,192.45,2023-06-04,Gift Card
17674,963199,4063.22,2023-11-14,PayPal
50150,645764,4880.66,2023-06-25,PayPal
57632,194734,2522.49,2023-01-21,Gift Card
43791,36070,822.82,2022-07-13,PayPal
62005,511198,1090.16,2022-12-29,Gift Card
1094,552186,2985.56,2022-08-22,Debit Card
11892,239094,4309.95,2023-11-16,Credit Card
86223,223675,1267.36,2023-09-07,PayPal
72077,77613,4085.69,2022-08-13,Credit Card
18730,109198,4384.96,2023-10-16,Gift Card
52855,184329,307.69,2023-08-02,Credit Card
71033,542410,4319.18,2023-02-04,Bank Transfer
10844,168585,4869.35,2023-11-14,Credit Card
97117,314247,1735.0,2022-04-16,PayPal
60553,691213,1354.14,2023-11-16,Credit Card
30305,702718,4580.39,2022-12-10,Credit Card
70940,961325,4811.99,2023-11-03,Bank Transfer
83145,610349,2141.68,2022-12-19,Gift Card
5506,765669,2036.08,2023-09-28,Credit Card
51423,751468,3475.34,2023-08-20,PayPal
85569,28351,337.34,2023-08-04,Gift Card
20161,615918,4354.83,2023-04-28,PayPal
1146,222413,844.12,2022-11-25,Bank Transfer
36523,487988,3734.44,2023-02-27,Gift Card
87947,177807,1524.42,2023-08-17,Bank Transfer
45592,954636,755.28,2023-06-03,Gift Card
19745,959804,4418.43,2023-01-10,PayPal
21084,477829,1647.69,2023-05-12,PayPal
71036,95119,1403.85,2023-06-11,Debit Card
68833,209750,2458.68,2023-10-23,Gift Card
91224,475867,973.29,2023-09-07,Gift Card
48657,578851,330.58,2023-06-29,Bank Transfer
70652,924351,4385.29,2023-09-10,Debit Card
62476,882440,516.81,2023-06-24,Credit Card
55229,84172,4223.31,2023-02-06,Debit Card
29919,992504,2878.92,2023-02-27,Bank Transfer
60183,50167,3578.38,2023-08-15,Gift Card
6919,555633,125.34,2022-03-24,PayPal
83779,658156,3020.2,2023-10-25,Debit Card
63718,279477,2623.65,2023-11-15,Debit Card
79230,775477,2839.66,2022-11-06,Debit Card
74326,161041,3508.45,2023-04-11,Gift Card
94062,951924,3647.56,2023-10-11,Gift Card
99977,374429,2681.32,2023-07-27,PayPal
60873,543076,4109.22,2023-10-07,PayPal
92456,459588,4733.62,2022-12-25,Credit Card
39455,207729,1869.12,2023-10-10,Debit Card
23628,86936,1681.06,2023-05-02,Gift Card
47418,609358,3958.06,2023-04-05,PayPal
43010,609944,1528.19,2023-06-25,Credit Card
81099,201682,131.22,2023-04-11,Credit Card
2626,255488,4872.67,2022-09-05,Gift Card
7721,18668,4323.78,2023-11-14,Credit Card
33962,130539,2054.71,2023-09-16,Credit Card
29913,644177,293.76,2023-08-31,Bank Transfer
92678,777061,204.54,2022-06-14,PayPal
91324,143442,1152.39,2022-10-19,Credit Card
61140,82537,4826.23,2022-08-21,Gift Card
10565,142528,4542.59,2022-08-30,PayPal
59264,234077,2650.05,2022-10-05,Bank Transfer
78074,249929,3878.5,2023-10-18,Gift Card
13594,551134,4193.2,2023-05-02,PayPal
69203,340504,3359.86,2023-02-13,Credit Card
45793,153709,2189.41,2023-08-12,Bank Transfer
55986,483826,2141.85,2022-06-11,Debit Card
61403,815174,4422.14,2023-08-22,PayPal
36393,763,399.23,2023-03-20,Credit Card
53937,767686,1074.51,2023-09-28,Debit Card
50345,458455,4839.56,2023-10-10,PayPal
21894,645262,2121.05,2023-04-12,Credit Card
80362,526221,2878.5,2023-06-09,Credit Card
15978,748228,4697.47,2023-11-02,Credit Card
57651,222699,174.42,2023-10-10,PayPal
21056,276398,1190.96,2023-06-09,Debit Card
89757,561598,2859.29,2023-11-09,PayPal
9773,67377,1634.22,2022-11-06,Bank Transfer
88373,529105,2411.86,2023-08-28,Bank Transfer
72043,142627,2885.63,2022-07-10,Credit Card
91653,947347,1902.94,2023-02-03,Bank Transfer
89293,878277,3254.74,2023-04-07,Gift Card
15672,986402,4080.11,2023-03-25,Bank Transfer
26122,978302,2081.57,2023-10-29,Credit Card
6056,792288,3255.02,2023-07-15,Debit Card
12534,965319,1410.64,2023-11-12,Bank Transfer
80183,925413,1050.01,2023-10-04,Bank Transfer
80326,135544,4455.54,2023-04-24,Gift Card
65425,608052,1707.19,2023-09-02,Credit Card
41671,843892,1725.7,2023-06-07,Gift Card
67256,749810,3084.26,2023-02-06,PayPal
89653,9443,4467.29,2023-03-21,Gift Card
61783,767980,427.99,2023-10-18,Credit Card
46094,374892,691.09,2023-06-19,Bank Transfer
81268,726147,3122.97,2023-10-30,Bank Transfer
7789,966294,4938.65,2023-10-04,PayPal
39583,798524,2006.15,2023-11-09,Debit Card
1961,561016,3586.78,2023-10-18,PayPal
86953,250011,458.25,2022-12-03,PayPal
11235,157047,313.45,2023-09-20,Gift Card
88608,783043,551.96,2022-10-01,Debit Card
83945,261894,3117.67,2023-09-14,Debit Card
47066,107992,1254.96,2023-05-17,Debit Card
54278,201058,3262.3,2023-04-16,Debit Card
40854,208772,2209.73,2022-11-04,Gift Card
36922,132968,2188.18,2023-09-20,Debit Card
54011,832637,4394.86,2023-11-16,Bank Transfer
47600,823091,2088.04,2023-09-25,PayPal
76931,848117,3897.35,2023-08-29,PayPal
86489,495263,2695.28,2023-09-26,Gift Card
22764,124878,3207.12,2023-10-03,Credit Card
23607,764429,862.5,2022-07-01,Gift Card
41620,601904,1317.78,2023-01-21,Debit Card
45928,104815,1234.72,2023-03-11,Bank Transfer
90949,378000,4800.24,2023-10-25,Gift Card
53004,790053,4021.96,2023-10-27,Credit Card
9953,517497,369.6,2023-07-11,PayPal
31866,704880,4892.34,2022-11-10,Gift Card
11531,966514,178.05,2022-07-17,PayPal
34087,119778,332.78,2023-03-30,Debit Card
44389,956373,1376.52,2022-12-05,Gift Card
16434,643830,418.54,2023-06-28,Debit Card
22082,427569,2681.36,2023-01-14,Gift Card
11968,704261,3650.58,2023-10-06,PayPal
26806,733008,1889.03,2022-11-26,Credit Card
32148,422362,2146.66,2023-05-25,PayPal
16473,398972,4881.88,2023-05-07,Gift Card
64071,431564,3218.65,2023-08-30,Bank Transfer
19483,869842,4582.8,2023-10-26,PayPal
30800,986862,825.88,2023-10-03,Gift Card
65483,138898,4926.84,2023-10-19,Debit Card
29544,535228,478.83,2023-11-06,PayPal
58366,831956,1659.75,2023-10-04,PayPal
49316,247793,3859.71,2022-07-20,Bank Transfer
29943,966305,1711.48,2023-08-18,Credit Card
48277,565219,2633.71,2023-03-29,Bank Transfer
86148,404937,4114.06,2022-07-27,Bank Transfer
75245,322370,4561.22,2023-01-23,Credit Card
37601,96759,4958.95,2023-09-26,Bank Transfer
48781,922715,3521.23,2023-11-14,PayPal
87030,623427,2269.13,2023-09-21,Credit Card
86667,537223,3929.48,2023-08-22,Gift Card
99709,857172,2843.7,2022-07-01,Credit Card
69968,278271,1430.9,2023-11-11,Credit Card
68387,245910,4619.77,2023-10-23,Debit Card
54603,558222,688.34,2023-05-30,Bank Transfer
3024,412877,2830.53,2022-11-15,Debit Card
78169,274793,3184.73,2023-07-10,Debit Card
25046,84856,2001.98,2022-03-07,Debit Card
70325,160990,4428.43,2023-05-22,Gift Card
81081,418521,1863.27,2022-09-14,Bank Transfer
54929,31324,1593.6,2023-06-06,Debit Card
15942,865971,3302.32,2023-08-16,Gift Card
25292,284016,3501.7,2023-01-15,Gift Card
33222,833970,234.39,2023-10-24,PayPal
98793,538669,1266.99,2023-07-15,Debit Card
82045,318004,1383.46,2022-03-29,Gift Card
39991,822406,451.09,2023-08-21,Bank Transfer
61813,164463,529.13,2023-11-09,Bank Transfer
94197,903911,3138.88,2023-01-30,Gift Card
17613,164786,2945.38,2023-10-03,Debit Card
74883,807245,161.2,2023-07-07,Bank Transfer
67,551216,3013.98,2023-07-28,Debit Card
26554,591077,897.17,2023-09-11,Bank Transfer
63162,200822,4171.32,2023-06-18,Bank Transfer
89016,107888,2311.61,2023-01-11,Bank Transfer
45396,957289,3581.48,2023-10-29,Debit Card
74213,296689,4387.43,2023-04-22,Gift Card
53528,734113,1192.08,2022-07-12,Bank Transfer
25125,371958,4922.28,2023-07-29,Gift Card
9421,590058,703.06,2022-09-07,Bank Transfer
78525,303673,1282.36,2023-08-10,Credit Card
41247,182650,2627.89,2023-09-06,Debit Card
10403,367689,386.67,2022-11-15,Credit Card
55603,102343,3256.08,2023-03-31,Debit Card
9197,380088,1597.76,2023-07-28,Debit Card
16030,908738,2818.45,2023-09-02,Bank Transfer
65557,657997,2637.23,2023-11-07,Gift Card
46619,126083,880.1,2023-05-27,Bank Transfer
92480,382906,694.86,2023-09-27,Debit Card
20354,984424,1286.29,2022-10-08,Credit Card
66646,332027,56.46,2023-07-22,PayPal
33028,46076,3306.69,2023-11-11,Debit Card
27364,978030,2003.73,2023-10-03,Credit Card
72705,333623,2216.53,2022-12-09,PayPal
78614,267301,3144.83,2022-12-12,PayPal
67818,94066,2881.62,2023-06-03,Bank Transfer
27802,759817,2185.1,2023-04-28,Bank Transfer
16011,468384,682.1,2022-12-22,Credit Card
47777,540354,3409.35,2023-11-09,Bank Transfer
39129,488122,4783.21,2023-11-03,Bank Transfer
44136,291391,1002.49,2022-10-28,Gift Card
32171,898727,3542.61,2023-05-13,Debit Card
72206,344411,2853.9,2022-10-29,Debit Card
33391,409074,1830.87,2023-05-01,PayPal
41682,934955,3476.71,2023-07-07,Bank Transfer
77372,730582,4196.36,2023-10-20,Bank Transfer
2274,16378,1905.65,2023-10-23,Bank Transfer
57712,666982,3444.24,2022-11-07,Gift Card
96711,193407,783.33,2023-06-03,Debit Card
92362,444829,2026.08,2023-09-12,Bank Transfer
63984,605796,2352.3,2023-04-02,Gift Card
5296,96120,4430.76,2023-02-20,Debit Card
29437,102632,4309.26,2023-10-15,Credit Card
44668,40665,2332.48,2023-10-14,Gift Card
18109,115416,4600.62,2023-09-11,Bank Transfer
60542,629067,2373.84,2023-10-23,Bank Transfer
26736,387737,1195.62,2022-10-14,PayPal
53350,488385,113.91,2023-04-23,Credit Card
76313,769293,1293.5,2023-05-14,PayPal
32071,727641,3373.59,2023-06-24,Gift Card
26932,715112,4871.28,2023-04-08,PayPal
61778,476951,3357.55,2023-11-13,Bank Transfer
32376,65088,4906.26,2023-07-30,Gift Card
34541,273197,4366.49,2023-07-28,Debit Card
27268,525043,828.05,2022-11-20,PayPal
90960,426797,404.67,2023-07-28,PayPal
95895,785886,1554.52,2022-12-01,PayPal
73242,529247,312.38,2023-07-07,Debit Card
96992,580749,3828.1,2023-07-21,Debit Card
84569,497224,4736.14,2023-01-03,PayPal
26381,228364,4777.66,2022-03-15,Bank Transfer
58104,883358,166.71,2023-07-02,Gift Card
95062,266758,4527.35,2023-11-08,PayPal
94893,433311,2978.77,2023-08-03,Debit Card
25154,915638,2035.98,2023-10-22,Credit Card
71045,151165,3882.36,2023-03-30,Debit Card
65797,892607,3446.67,2023-06-02,Credit Card
97079,842593,3421.92,2023-10-11,Credit Card
56000,162850,583.94,2023-04-08,Debit Card
23913,302932,3661.8,2022-11-18,Gift Card
56014,994776,533.9,2023-09-23,Credit Card
63157,488168,3191.95,2023-10-14,PayPal
58312,745072,2777.18,2023-05-06,Debit Card
75084,216796,2729.93,2023-07-30,PayPal
5242,967767,3620.41,2023-10-03,Debit Card
9392,638527,1641.75,2023-10-21,PayPal
67427,811662,2963.12,2023-09-27,Gift Card
37162,914248,3496.6,2023-02-16,Debit Card
66100,834043,2078.26,2023-08-19,Gift Card
45842,158541,3865.52,2023-03-18,Debit Card
421,626049,1129.45,2023-10-05,Gift Card
31550,178734,4505.47,2023-10-22,Gift Card
33093,206055,3676.98,2022-04-29,Credit Card
